_id,Anno_evento,Luogo_matrimonio,Rito,Residenza_marito,Residenza_moglie,Stato_civile_marito,Stato_civile_moglie,Cittadinanza_marito,Cittadinanza_moglie,Eta_marito,Eta_moglie,Numerosità
24515,2012,Milano,Civile,Estero,Milano,Celibe,Nubile,Ecuador,Italia,27,23,1
24516,2012,Milano,Civile,Estero,Milano,Celibe,Nubile,Ecuador,Perù,27,32,1
24517,2012,Milano,Civile,Estero,Milano,Celibe,Nubile,Ecuador,Perù,28,34,1
24518,2012,Milano,Civile,Estero,Milano,Celibe,Nubile,Egitto,Georgia,22,30,1
24519,2012,Milano,Civile,Estero,Milano,Celibe,Nubile,Egitto,Italia,21,41,1
24520,2012,Milano,Civile,Estero,Milano,Celibe,Nubile,Egitto,Italia,25,21,1
24521,2012,Milano,Civile,Estero,Milano,Celibe,Nubile,Egitto,Italia,26,24,1
24522,2012,Milano,Civile,Estero,Milano,Celibe,Nubile,Egitto,Italia,26,29,1
24523,2012,Milano,Civile,Estero,Milano,Celibe,Nubile,Egitto,Italia,26,38,1
24524,2012,Milano,Civile,Estero,Milano,Celibe,Nubile,Egitto,Italia,26,41,1
24525,2012,Milano,Civile,Estero,Milano,Celibe,Nubile,Egitto,Italia,27,31,1
24526,2012,Milano,Civile,Estero,Milano,Celibe,Nubile,Egitto,Italia,27,44,1
24527,2012,Milano,Civile,Estero,Milano,Celibe,Nubile,Egitto,Italia,29,38,1
24528,2012,Milano,Civile,Estero,Milano,Celibe,Nubile,Egitto,Italia,29,42,1
24529,2012,Milano,Civile,Estero,Milano,Celibe,Nubile,Egitto,Italia,30,35,1
24530,2012,Milano,Civile,Estero,Milano,Celibe,Nubile,Egitto,Italia,32,28,1
24531,2012,Milano,Civile,Estero,Milano,Celibe,Nubile,Egitto,Italia,32,31,1
24532,2012,Milano,Civile,Estero,Milano,Celibe,Nubile,Egitto,Italia,33,18,1
24533,2012,Milano,Civile,Estero,Milano,Celibe,Nubile,Egitto,Italia,33,22,1
24534,2012,Milano,Civile,Estero,Milano,Celibe,Nubile,Egitto,Italia,34,23,1
24535,2012,Milano,Civile,Estero,Milano,Celibe,Nubile,Egitto,Italia,38,31,1
24536,2012,Milano,Civile,Estero,Milano,Celibe,Nubile,Egitto,Italia,40,45,1
24537,2012,Milano,Civile,Estero,Milano,Celibe,Nubile,Egitto,Italia,43,39,1
24538,2012,Milano,Civile,Estero,Milano,Celibe,Nubile,Egitto,Marocco,25,30,1
24539,2012,Milano,Civile,Estero,Milano,Celibe,Nubile,Egitto,Marocco,26,26,1
24540,2012,Milano,Civile,Estero,Milano,Celibe,Nubile,Egitto,Marocco,31,44,1
24541,2012,Milano,Civile,Estero,Milano,Celibe,Nubile,Egitto,Marocco,34,29,1
24542,2012,Milano,Civile,Estero,Milano,Celibe,Nubile,Egitto,Romania,24,37,1
24543,2012,Milano,Civile,Estero,Milano,Celibe,Nubile,Egitto,Romania,28,17,1
24544,2012,Milano,Civile,Estero,Milano,Celibe,Nubile,Egitto,Romania,33,24,1
24545,2012,Milano,Civile,Estero,Milano,Celibe,Nubile,Egitto,Romania,37,24,1
24546,2012,Milano,Civile,Estero,Milano,Celibe,Nubile,Egitto,Sri Lanka (ex Ceylon),24,39,1
24547,2012,Milano,Civile,Estero,Milano,Celibe,Nubile,Egitto,Tunisia,30,26,1
24548,2012,Milano,Civile,Estero,Milano,Celibe,Nubile,Egitto,Ucraina,42,41,1
24549,2012,Milano,Civile,Estero,Milano,Celibe,Nubile,El Salvador,El Salvador,23,31,1
24550,2012,Milano,Civile,Estero,Milano,Celibe,Nubile,El Salvador,El Salvador,24,26,1
24551,2012,Milano,Civile,Estero,Milano,Celibe,Nubile,El Salvador,El Salvador,25,28,1
24552,2012,Milano,Civile,Estero,Milano,Celibe,Nubile,El Salvador,El Salvador,26,20,1
24553,2012,Milano,Civile,Estero,Milano,Celibe,Nubile,El Salvador,El Salvador,26,28,1
24554,2012,Milano,Civile,Estero,Milano,Celibe,Nubile,El Salvador,El Salvador,27,24,1
24555,2012,Milano,Civile,Estero,Milano,Celibe,Nubile,El Salvador,El Salvador,27,30,1
24556,2012,Milano,Civile,Estero,Milano,Celibe,Nubile,El Salvador,El Salvador,29,31,1
24557,2012,Milano,Civile,Estero,Milano,Celibe,Nubile,El Salvador,El Salvador,30,28,1
24558,2012,Milano,Civile,Estero,Milano,Celibe,Nubile,El Salvador,El Salvador,31,24,1
24559,2012,Milano,Civile,Estero,Milano,Celibe,Nubile,El Salvador,El Salvador,32,32,1
24560,2012,Milano,Civile,Estero,Milano,Celibe,Nubile,El Salvador,El Salvador,34,35,1
24561,2012,Milano,Civile,Estero,Milano,Celibe,Nubile,El Salvador,El Salvador,36,33,1
24562,2012,Milano,Civile,Estero,Milano,Celibe,Nubile,El Salvador,El Salvador,39,29,1
24563,2012,Milano,Civile,Estero,Milano,Celibe,Nubile,El Salvador,El Salvador,39,44,1
24564,2012,Milano,Civile,Estero,Milano,Celibe,Nubile,Eritrea,Eritrea,31,26,1
24565,2012,Milano,Civile,Estero,Milano,Celibe,Nubile,Francia,Uzbekistan,37,37,1
24566,2012,Milano,Civile,Estero,Milano,Celibe,Nubile,Georgia,Georgia,27,39,1
24567,2012,Milano,Civile,Estero,Milano,Celibe,Nubile,Germania,Italia,34,33,1
24568,2012,Milano,Civile,Estero,Milano,Celibe,Nubile,Giappone,Italia,31,42,1
24569,2012,Milano,Civile,Estero,Milano,Celibe,Nubile,Israele,Italia,53,43,1
24570,2012,Milano,Civile,Estero,Milano,Celibe,Nubile,Italia,Australia,34,33,1
24571,2012,Milano,Civile,Estero,Milano,Celibe,Nubile,Italia,Italia,28,27,1
24572,2012,Milano,Civile,Estero,Milano,Celibe,Nubile,Italia,Italia,41,43,1
24573,2012,Milano,Civile,Estero,Milano,Celibe,Nubile,Italia,Italia,42,40,1
24574,2012,Milano,Civile,Estero,Milano,Celibe,Nubile,Italia,Italia,55,57,1
24575,2012,Milano,Civile,Estero,Milano,Celibe,Nubile,Kenya,Bolivia,32,33,1
24576,2012,Milano,Civile,Estero,Milano,Celibe,Nubile,Malta,Italia,26,33,1
24577,2012,Milano,Civile,Estero,Milano,Celibe,Nubile,Marocco,Bulgaria,30,29,1
24578,2012,Milano,Civile,Estero,Milano,Celibe,Nubile,Marocco,Italia,22,21,1
24579,2012,Milano,Civile,Estero,Milano,Celibe,Nubile,Marocco,Italia,26,24,1
24580,2012,Milano,Civile,Estero,Milano,Celibe,Nubile,Marocco,Italia,29,23,1
24581,2012,Milano,Civile,Estero,Milano,Celibe,Nubile,Marocco,Italia,30,34,1
24582,2012,Milano,Civile,Estero,Milano,Celibe,Nubile,Marocco,Italia,31,18,1
24583,2012,Milano,Civile,Estero,Milano,Celibe,Nubile,Marocco,Italia,31,44,1
24584,2012,Milano,Civile,Estero,Milano,Celibe,Nubile,Marocco,Italia,32,37,1
24585,2012,Milano,Civile,Estero,Milano,Celibe,Nubile,Marocco,Italia,35,45,1
24586,2012,Milano,Civile,Estero,Milano,Celibe,Nubile,Marocco,Italia,37,26,1
24587,2012,Milano,Civile,Estero,Milano,Celibe,Nubile,Marocco,Italia,38,47,1
24588,2012,Milano,Civile,Estero,Milano,Celibe,Nubile,Marocco,Lituania,34,27,1
24589,2012,Milano,Civile,Estero,Milano,Celibe,Nubile,Marocco,Marocco,29,25,1
24590,2012,Milano,Civile,Estero,Milano,Celibe,Nubile,Messico,El Salvador,34,27,1
24591,2012,Milano,Civile,Estero,Milano,Celibe,Nubile,Moldova,Italia,28,25,1
24592,2012,Milano,Civile,Estero,Milano,Celibe,Nubile,Moldova,Moldova,28,26,1
24593,2012,Milano,Civile,Estero,Milano,Celibe,Nubile,Nigeria,Nigeria,30,27,1
24594,2012,Milano,Civile,Estero,Milano,Celibe,Nubile,Perù,El Salvador,27,33,1
24595,2012,Milano,Civile,Estero,Milano,Celibe,Nubile,Perù,Italia,38,26,1
24596,2012,Milano,Civile,Estero,Milano,Celibe,Nubile,Perù,Perù,26,27,1
24597,2012,Milano,Civile,Estero,Milano,Celibe,Nubile,Perù,Perù,34,35,1
24598,2012,Milano,Civile,Estero,Milano,Celibe,Nubile,Perù,Perù,37,25,1
24599,2012,Milano,Civile,Estero,Milano,Celibe,Nubile,Perù,Perù,39,33,1
24600,2012,Milano,Civile,Estero,Milano,Celibe,Nubile,Perù,Perù,40,31,1
24601,2012,Milano,Civile,Estero,Milano,Celibe,Nubile,Perù,Perù,54,49,1
24602,2012,Milano,Civile,Estero,Milano,Celibe,Nubile,Ruanda,Italia,26,33,1
24603,2012,Milano,Civile,Estero,Milano,Celibe,Nubile,"Russa, Federazione",Brasile,22,25,1
24604,2012,Milano,Civile,Estero,Milano,Celibe,Nubile,Senegal,Italia,28,26,1
24605,2012,Milano,Civile,Estero,Milano,Celibe,Nubile,Senegal,Senegal,30,31,1
24606,2012,Milano,Civile,Estero,Milano,Celibe,Nubile,Stati Uniti D'America,Italia,27,30,1
24607,2012,Milano,Civile,Estero,Milano,Celibe,Nubile,Svizzera,Italia,39,34,1
24608,2012,Milano,Civile,Estero,Milano,Celibe,Nubile,Svizzera,Italia,41,32,1
24609,2012,Milano,Civile,Estero,Milano,Celibe,Nubile,Tunisia,Italia,20,21,1
24610,2012,Milano,Civile,Estero,Milano,Celibe,Nubile,Tunisia,Italia,26,30,1
24611,2012,Milano,Civile,Estero,Milano,Celibe,Nubile,Ucraina,Moldova,32,28,1
24612,2012,Milano,Civile,Estero,Milano,Celibe,Nubile,Ucraina,Ucraina,22,22,1
24613,2012,Milano,Civile,Estero,Milano,Celibe,Nubile,Ucraina,Ucraina,23,27,1
24614,2012,Milano,Civile,Estero,Milano,Celibe,Vedova,Marocco,Italia,40,53,1
24615,2012,Milano,Civile,Estero,Milano,Celibe,Vedova,Ucraina,Italia,29,43,1
24616,2012,Milano,Civile,Estero,Milano,Divorziato o già coniugato,Divorziata o già coniugata,"Cinese, Rep. Popolare","Cinese, Rep. Popolare",38,37,1
24617,2012,Milano,Civile,Estero,Milano,Divorziato o già coniugato,Divorziata o già coniugata,"Cinese, Rep. Popolare",Italia,41,52,1
24618,2012,Milano,Civile,Estero,Milano,Divorziato o già coniugato,Divorziata o già coniugata,"Cinese, Rep. Popolare",Italia,44,43,1
24619,2012,Milano,Civile,Estero,Milano,Divorziato o già coniugato,Divorziata o già coniugata,Ucraina,Ucraina,59,63,1
24620,2012,Milano,Civile,Estero,Milano,Divorziato o già coniugato,Divorziata o già coniugata,Uruguay,Italia,50,52,1
24621,2012,Milano,Civile,Estero,Milano,Divorziato o già coniugato,Nubile,Canada,Perù,52,45,1
24622,2012,Milano,Civile,Estero,Milano,Divorziato o già coniugato,Nubile,"Cinese, Rep. Popolare",Italia,53,44,1
24623,2012,Milano,Civile,Estero,Milano,Divorziato o già coniugato,Nubile,Ecuador,Ecuador,37,38,1
24624,2012,Milano,Civile,Estero,Milano,Divorziato o già coniugato,Nubile,El Salvador,El Salvador,37,34,1
24625,2012,Milano,Civile,Estero,Milano,Divorziato o già coniugato,Nubile,Italia,Kazakistan,40,33,1
24626,2012,Milano,Civile,Estero,Milano,Divorziato o già coniugato,Nubile,Italia,Lituania,48,29,1
24627,2012,Milano,Civile,Estero,Milano,Divorziato o già coniugato,Nubile,Regno Unito,Italia,39,26,1
24628,2012,Milano,Civile,Estero,Milano,Divorziato o già coniugato,Nubile,Stati Uniti D'America,Etiopia,46,39,1
24629,2012,Milano,Civile,Estero,Milano,Divorziato o già coniugato,Nubile,Tunisia,Marocco,25,28,1
24630,2012,Milano,Civile,Estero,Milano,Divorziato o già coniugato,Nubile,Ucraina,Ucraina,35,30,1
24631,2012,Milano,Civile,Estero,Milano,Divorziato o già coniugato,Vedova,Paesi Bassi,Brasile,47,29,1
24632,2012,Milano,Civile,Estero,Milano,Vedovo,Divorziata o già coniugata,Stati Uniti D'America,Italia,65,53,1
24633,2012,Milano,Civile,Italia,Estero,Celibe,Divorziata o già coniugata,Italia,Ucraina,36,31,1
24634,2012,Milano,Civile,Italia,Estero,Celibe,Nubile,"Cinese, Rep. Popolare","Cinese, Rep. Popolare",26,26,1
24635,2012,Milano,Civile,Italia,Estero,Celibe,Nubile,Italia,Bielorussia,34,26,1
24636,2012,Milano,Civile,Italia,Estero,Celibe,Nubile,Italia,Brasile,36,22,1
24637,2012,Milano,Civile,Italia,Estero,Celibe,Nubile,Italia,"Cinese, Rep. Popolare",67,54,1
24638,2012,Milano,Civile,Italia,Estero,Celibe,Nubile,Italia,Messico,31,26,1
24639,2012,Milano,Civile,Italia,Estero,Divorziato o già coniugato,Nubile,Italia,"Cinese, Rep. Popolare",59,43,1
24640,2012,Milano,Civile,Italia,Italia,Celibe,Nubile,Italia,Albania,32,26,1
24641,2012,Milano,Civile,Italia,Italia,Celibe,Nubile,Italia,Argentina,45,36,1
24642,2012,Milano,Civile,Italia,Italia,Celibe,Nubile,Italia,Francia,30,29,1
24643,2012,Milano,Civile,Italia,Italia,Celibe,Nubile,Italia,Italia,29,27,1
24644,2012,Milano,Civile,Italia,Italia,Celibe,Nubile,Italia,Italia,30,36,1
24645,2012,Milano,Civile,Italia,Italia,Celibe,Nubile,Italia,Italia,31,29,1
24646,2012,Milano,Civile,Italia,Italia,Celibe,Nubile,Italia,Italia,31,31,1
24647,2012,Milano,Civile,Italia,Italia,Celibe,Nubile,Italia,Italia,32,29,1
24648,2012,Milano,Civile,Italia,Italia,Celibe,Nubile,Italia,Italia,32,33,1
24649,2012,Milano,Civile,Italia,Italia,Celibe,Nubile,Italia,Italia,34,29,1
24650,2012,Milano,Civile,Italia,Italia,Celibe,Nubile,Italia,Italia,34,31,1
24651,2012,Milano,Civile,Italia,Italia,Celibe,Nubile,Italia,Italia,37,37,1
24652,2012,Milano,Civile,Italia,Italia,Celibe,Nubile,Italia,Italia,39,34,1
24653,2012,Milano,Civile,Italia,Italia,Celibe,Nubile,Italia,Italia,39,35,1
24654,2012,Milano,Civile,Italia,Italia,Celibe,Nubile,Italia,Italia,44,30,1
24655,2012,Milano,Civile,Italia,Italia,Celibe,Nubile,Italia,Italia,44,35,1
24656,2012,Milano,Civile,Italia,Italia,Celibe,Nubile,Italia,Italia,45,41,1
24657,2012,Milano,Civile,Italia,Italia,Celibe,Nubile,Italia,Italia,46,44,1
24658,2012,Milano,Civile,Italia,Italia,Celibe,Nubile,Italia,Italia,47,39,1
24659,2012,Milano,Civile,Italia,Italia,Celibe,Nubile,Italia,Italia,49,52,1
24660,2012,Milano,Civile,Italia,Italia,Celibe,Nubile,Italia,Italia,54,38,1
24661,2012,Milano,Civile,Italia,Italia,Celibe,Nubile,Italia,Italia,59,52,1
24662,2012,Milano,Civile,Italia,Italia,Celibe,Nubile,Italia,Italia,62,62,1
24663,2012,Milano,Civile,Italia,Italia,Celibe,Nubile,Italia,Marocco,44,29,1
24664,2012,Milano,Civile,Italia,Italia,Celibe,Nubile,Italia,Perù,36,40,1
24665,2012,Milano,Civile,Italia,Italia,Divorziato o già coniugato,Divorziata o già coniugata,Italia,Italia,58,52,1
24666,2012,Milano,Civile,Italia,Italia,Divorziato o già coniugato,Nubile,Italia,Venezuela,33,36,1
24667,2012,Milano,Civile,Italia,Italia,Vedovo,Divorziata o già coniugata,Italia,Italia,67,61,1
24668,2012,Milano,Civile,Italia,Milano,Celibe,Divorziata o già coniugata,Italia,Bielorussia,35,29,1
24669,2012,Milano,Civile,Italia,Milano,Celibe,Divorziata o già coniugata,Italia,Brasile,31,31,1
24670,2012,Milano,Civile,Italia,Milano,Celibe,Divorziata o già coniugata,Italia,Italia,32,40,1
24671,2012,Milano,Civile,Italia,Milano,Celibe,Divorziata o già coniugata,Italia,Italia,34,36,1
24672,2012,Milano,Civile,Italia,Milano,Celibe,Divorziata o già coniugata,Italia,Italia,34,42,1
24673,2012,Milano,Civile,Italia,Milano,Celibe,Divorziata o già coniugata,Italia,Italia,35,29,1
24674,2012,Milano,Civile,Italia,Milano,Celibe,Divorziata o già coniugata,Italia,Italia,39,44,1
24675,2012,Milano,Civile,Italia,Milano,Celibe,Divorziata o già coniugata,Italia,Italia,41,43,1
24676,2012,Milano,Civile,Italia,Milano,Celibe,Divorziata o già coniugata,Italia,Italia,42,43,1
24677,2012,Milano,Civile,Italia,Milano,Celibe,Divorziata o già coniugata,Italia,Italia,43,42,1
24678,2012,Milano,Civile,Italia,Milano,Celibe,Divorziata o già coniugata,Italia,Italia,44,59,1
24679,2012,Milano,Civile,Italia,Milano,Celibe,Divorziata o già coniugata,Italia,Italia,45,56,1
24680,2012,Milano,Civile,Italia,Milano,Celibe,Divorziata o già coniugata,Italia,Italia,46,44,1
24681,2012,Milano,Civile,Italia,Milano,Celibe,Divorziata o già coniugata,Italia,Italia,46,47,1
24682,2012,Milano,Civile,Italia,Milano,Celibe,Divorziata o già coniugata,Italia,Italia,47,41,1
24683,2012,Milano,Civile,Italia,Milano,Celibe,Divorziata o già coniugata,Italia,Italia,48,33,1
24684,2012,Milano,Civile,Italia,Milano,Celibe,Divorziata o già coniugata,Italia,Italia,56,54,1
24685,2012,Milano,Civile,Italia,Milano,Celibe,Divorziata o già coniugata,Italia,Italia,56,56,1
24686,2012,Milano,Civile,Italia,Milano,Celibe,Divorziata o già coniugata,Senegal,Italia,31,44,1
24687,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,"Cinese, Rep. Popolare","Cinese, Rep. Popolare",26,22,1
24688,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,"Cinese, Rep. Popolare","Cinese, Rep. Popolare",26,26,1
24689,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,"Cinese, Rep. Popolare","Cinese, Rep. Popolare",28,26,2
24690,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,"Cinese, Rep. Popolare","Cinese, Rep. Popolare",30,24,1
24691,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,"Cinese, Rep. Popolare",Italia,28,23,1
24692,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Colombia,Colombia,33,19,1
24693,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Ecuador,Ecuador,24,22,1
24694,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Ecuador,Ecuador,28,27,1
24695,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Ecuador,Italia,24,19,1
24696,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,El Salvador,El Salvador,37,32,1
24697,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,El Salvador,Perù,34,31,1
24698,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Filippine,Filippine,25,30,1
24699,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Filippine,Filippine,26,22,1
24700,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Filippine,Italia,25,25,1
24701,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Filippine,Italia,29,24,1
24702,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Albania,30,31,1
24703,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,"Cinese, Rep. Popolare",24,31,1
24704,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Ecuador,21,23,1
24705,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Ecuador,23,38,1
24706,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Ecuador,33,37,1
24707,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Filippine,49,58,1
24708,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,24,19,1
24709,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,26,26,1
24710,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,27,26,1
24711,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,27,28,1
24712,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,28,29,1
24713,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,28,32,1
24714,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,29,27,1
24715,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,29,34,2
24716,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,29,38,1
24717,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,30,21,1
24718,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,30,27,1
24719,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,30,28,1
24720,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,30,29,1
24721,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,30,30,3
24722,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,30,31,1
24723,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,30,38,1
24724,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,31,25,1
24725,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,31,30,1
24726,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,31,31,1
24727,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,32,24,1
24728,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,32,26,1
24729,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,32,28,2
24730,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,32,29,1
24731,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,32,31,1
24732,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,32,32,2
24733,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,32,34,1
24734,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,32,35,1
24735,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,32,38,1
24736,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,32,42,1
24737,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,33,27,2
24738,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,33,31,1
24739,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,33,33,1
24740,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,34,28,1
24741,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,34,32,1
24742,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,34,33,1
24743,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,34,38,1
24744,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,35,28,1
24745,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,35,31,1
24746,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,35,35,1
24747,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,35,36,1
24748,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,36,25,1
24749,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,36,28,1
24750,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,36,35,1
24751,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,37,30,1
24752,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,37,32,1
24753,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,37,34,2
24754,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,37,35,1
24755,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,38,30,1
24756,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,38,32,2
24757,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,38,42,1
24758,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,38,44,1
24759,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,39,29,1
24760,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,39,34,1
24761,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,39,35,1
24762,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,40,31,1
24763,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,40,35,1
24764,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,40,41,1
24765,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,40,44,1
24766,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,40,46,1
24767,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,41,40,1
24768,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,42,31,1
24769,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,42,37,1
24770,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,42,44,1
24771,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,43,43,1
24772,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,43,48,1
24773,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,44,26,1
24774,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,44,31,1
24775,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,44,34,1
24776,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,44,35,1
24777,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,44,37,1
24778,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,44,42,1
24779,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,44,49,1
24780,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,45,36,1
24781,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,46,40,1
24782,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,46,42,1
24783,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,47,44,1
24784,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,49,40,1
24785,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,51,45,1
24786,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,56,53,1
24787,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,57,35,1
24788,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Marocco,29,30,1
24789,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Marocco,32,29,1
24790,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Moldova,34,32,1
24791,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Perù,24,22,1
24792,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Perù,29,32,1
24793,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,"Russa, Federazione",30,22,1
24794,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,"Russa, Federazione",30,28,1
24795,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Sud Africa,42,35,1
24796,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Taiwan (ex Formosa),36,32,1
24797,2012,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Turchia,30,29,1
